plan_id,public_private_separation,service_area_ratio,bathroom_adjacency
5609,1.0,0.125,0.0
621,1.0,0.25,1.0
6036,1.0,0.14285714285714285,0.6666666666666666
7611,1.0,0.17647058823529413,0.0
9381,1.0,0.125,0.5
232,1.0,0.2,0.0
5923,1.0,0.0,0.0
73,1.0,0.3333333333333333,0.0
8583,1.0,0.17647058823529413,0.5
7554,1.0,0.2222222222222222,0.3333333333333333
8218,1.0,0.1111111111111111,0.0
8224,1.0,0.0,1.0
8775,1.0,0.08333333333333333,0.0
8341,1.0,0.13333333333333333,0.6666666666666666
7800,1.0,0.0,0.0
674,1.0,0.2857142857142857,1.0
8465,1.0,0.1111111111111111,0.0
3701,1.0,0.4,0.0
6649,1.0,0.1,0.5
928,1.0,0.08333333333333333,0.0
9312,1.0,0.0,0.0
719,1.0,0.08333333333333333,0.0
5718,1.0,0.15,0.0
4013,1.0,0.17647058823529413,0.3333333333333333
6048,1.0,0.125,0.0
9902,1.0,0.2608695652173913,0.0
1323,1.0,0.125,1.0
3942,1.0,0.2,0.0
2590,1.0,0.11538461538461539,0.75
3510,1.0,0.0,1.0
9049,1.0,0.18181818181818182,0.0
7731,1.0,0.13043478260869565,0.0
6638,1.0,0.23076923076923078,1.0
6634,1.0,0.21428571428571427,1.0
1688,1.0,0.15384615384615385,1.0
1582,1.0,0.375,0.0
1214,1.0,0.045454545454545456,0.0
9008,1.0,0.1111111111111111,0.0
471,1.0,0.0,0.0
6356,1.0,0.16,0.0
9063,1.0,0.16666666666666666,0.5
6280,1.0,0.16666666666666666,0.0
3501,1.0,0.29411764705882354,0.0
4529,1.0,0.25,0.0
6068,1.0,0.11764705882352941,0.0
9386,1.0,0.06666666666666667,0.0
7964,1.0,0.18181818181818182,0.0
4571,1.0,0.16666666666666666,0.6666666666666666
5044,1.0,0.11764705882352941,0.0
3904,1.0,0.1111111111111111,1.0
1542,1.0,0.23076923076923078,1.0
8323,1.0,0.0,0.0
7589,1.0,0.2,1.0
3102,1.0,0.0,0.0
4591,1.0,0.09090909090909091,0.0
9681,1.0,0.2727272727272727,0.0
7076,1.0,0.15,0.6666666666666666
312,1.0,0.0,0.0
9208,1.0,0.15384615384615385,0.3333333333333333
7773,1.0,0.18181818181818182,0.5
3974,1.0,0.125,0.3333333333333333
1475,1.0,0.16666666666666666,0.3333333333333333
1054,1.0,0.25,0.0
6319,1.0,0.13333333333333333,0.3333333333333333
8021,1.0,0.25,1.0
9342,1.0,0.2857142857142857,1.0
3035,1.0,0.14285714285714285,0.5
7084,1.0,0.0967741935483871,0.75
8265,1.0,0.09090909090909091,0.0
2045,1.0,0.18181818181818182,1.0
420,1.0,0.10526315789473684,0.0
1338,1.0,0.0,0.0
1653,1.0,0.16666666666666666,0.5
1000,1.0,0.15789473684210525,0.75
7650,1.0,0.2857142857142857,0.0
9295,1.0,0.0,1.0
6734,1.0,0.16666666666666666,1.0
9117,1.0,0.18181818181818182,0.0
6636,1.0,0.23076923076923078,1.0
4873,1.0,0.2,0.6666666666666666
4954,1.0,0.18181818181818182,0.5
1306,1.0,0.0,1.0
943,1.0,0.16666666666666666,1.0
437,1.0,0.2,1.0
3679,1.0,0.125,1.0
3614,1.0,0.0,0.0
6083,1.0,0.0,0.0
3229,1.0,0.11538461538461539,0.0
1225,1.0,0.14285714285714285,0.5
1512,1.0,0.13333333333333333,0.5
9086,1.0,0.1875,1.0
1706,1.0,0.14285714285714285,0.0
3049,1.0,0.16666666666666666,1.0
8721,1.0,0.0,1.0
251,1.0,0.23076923076923078,1.0
283,1.0,0.14285714285714285,0.3333333333333333
8394,1.0,0.15384615384615385,1.0
7004,1.0,0.13333333333333333,1.0
4772,1.0,0.07692307692307693,0.3333333333333333
5552,1.0,0.10526315789473684,0.0
7559,1.0,0.11764705882352941,0.6666666666666666
5558,1.0,0.3,0.0
4980,1.0,0.13333333333333333,0.5
1105,1.0,0.125,0.0
6709,1.0,0.2,0.0
7655,1.0,0.2857142857142857,0.0
8202,1.0,0.05714285714285714,0.25
1018,1.0,0.0,0.0
4915,1.0,0.25,0.0
9505,1.0,0.14285714285714285,0.0
9215,1.0,0.09090909090909091,0.0
7853,1.0,0.14285714285714285,0.0
7965,1.0,0.0,0.0
68,1.0,0.2222222222222222,0.0
7645,1.0,0.18181818181818182,1.0
4523,1.0,0.2727272727272727,0.5
922,1.0,0.1111111111111111,0.0
6706,1.0,0.125,0.0
1270,1.0,0.16666666666666666,0.0
1280,1.0,0.125,0.6666666666666666
2583,1.0,0.0,0.0
1485,1.0,0.058823529411764705,0.0
169,1.0,0.18181818181818182,0.5
5016,1.0,0.0,0.0
340,1.0,0.25,0.0
5926,1.0,0.0,0.0
7102,1.0,0.10714285714285714,1.0
511,1.0,0.2222222222222222,0.5
1409,1.0,0.2,1.0
9212,1.0,0.125,0.0
8009,1.0,0.21428571428571427,1.0
9782,1.0,0.18181818181818182,0.0
6322,1.0,0.25,0.0
6592,1.0,0.15384615384615385,0.5
6006,1.0,0.125,0.0
8333,1.0,0.16666666666666666,0.0
5065,1.0,0.15384615384615385,0.3333333333333333
6503,1.0,0.2222222222222222,0.5
7838,1.0,0.16666666666666666,0.0
8792,1.0,0.125,1.0
4929,1.0,0.25,0.0
1809,1.0,0.08333333333333333,1.0
1941,1.0,0.15,0.0
1803,1.0,0.14285714285714285,1.0
3652,1.0,0.15384615384615385,0.0
6545,1.0,0.0,0.0
6414,1.0,0.0,0.0
3502,1.0,0.13333333333333333,0.6666666666666666
7981,1.0,0.13043478260869565,0.5
8582,1.0,0.0,0.0
1975,1.0,0.23076923076923078,0.3333333333333333
8311,1.0,0.1,0.0
6641,1.0,0.1111111111111111,0.3333333333333333
8471,1.0,0.0,0.0
4925,1.0,0.0,0.0
5031,1.0,0.17647058823529413,0.0
4527,1.0,0.13333333333333333,0.5
1,1.0,0.14285714285714285,0.0
1853,1.0,0.25,0.0
1595,1.0,0.14285714285714285,0.0
8617,1.0,0.125,0.3333333333333333
1193,1.0,0.14285714285714285,0.0
9555,1.0,0.2222222222222222,1.0
6324,1.0,0.0,0.0
6703,1.0,0.16666666666666666,0.6666666666666666
98,1.0,0.3333333333333333,1.0
4736,1.0,0.12,0.6666666666666666
1560,1.0,0.125,0.0
1641,1.0,0.0,0.0
926,1.0,0.23076923076923078,0.6666666666666666
1850,1.0,0.25,0.0
5821,1.0,0.0,0.0
5533,1.0,0.1111111111111111,1.0
821,1.0,0.16666666666666666,0.0
5028,1.0,0.3333333333333333,1.0
3665,1.0,0.17647058823529413,0.6666666666666666
9242,1.0,0.18181818181818182,0.0
8310,1.0,0.16666666666666666,0.0
7511,1.0,0.16666666666666666,0.0
5983,1.0,0.13333333333333333,0.0
7859,1.0,0.15789473684210525,0.5
241,1.0,0.14285714285714285,0.0
921,1.0,0.0625,0.0
1114,1.0,0.15789473684210525,0.0
7982,1.0,0.16666666666666666,0.0
7649,1.0,0.2857142857142857,0.0
9405,1.0,0.09090909090909091,0.0
8469,1.0,0.0,0.0
2164,1.0,0.11764705882352941,0.0
3654,1.0,0.3333333333333333,1.5
7041,1.0,0.16666666666666666,1.0
5575,1.0,0.16666666666666666,0.0
4044,1.0,0.1,0.0
2185,1.0,0.2222222222222222,1.0
9030,1.0,0.2,0.0
5766,1.0,0.16666666666666666,0.5
1252,1.0,0.0,0.0
7063,1.0,0.2857142857142857,0.0
8601,1.0,0.2,0.0
7572,1.0,0.13636363636363635,1.0
8535,1.0,0.14285714285714285,0.0
2558,1.0,0.0,0.0
9602,1.0,0.0,0.0
4829,1.0,0.16666666666666666,1.0
6072,1.0,0.0,0.0
360,1.0,0.1,0.0
1833,1.0,0.4,0.0
5157,1.0,0.10526315789473684,1.0
1561,1.0,0.0,0.0
9057,1.0,0.14285714285714285,0.5
857,1.0,0.05263157894736842,0.3333333333333333
9844,1.0,0.3,0.5
9158,1.0,0.18181818181818182,0.5
8717,1.0,0.16666666666666666,0.6666666666666666
8808,1.0,0.07692307692307693,1.0
4774,1.0,0.09090909090909091,0.0
1079,1.0,0.4,0.0
9526,1.0,0.08888888888888889,0.3333333333333333
445,1.0,0.058823529411764705,0.0
7706,1.0,0.18181818181818182,0.0
9751,1.0,0.14285714285714285,0.0
3970,1.0,0.17647058823529413,0.5
7665,1.0,0.13333333333333333,1.0
862,1.0,0.2222222222222222,0.0
9311,1.0,0.2857142857142857,0.0
12,1.0,0.14285714285714285,0.6666666666666666
6143,1.0,0.1111111111111111,0.0
8593,1.0,0.125,0.0
8381,1.0,0.3333333333333333,0.0
1051,1.0,0.13043478260869565,0.6666666666666666
634,1.0,0.13333333333333333,1.0
7594,1.0,0.05555555555555555,0.3333333333333333
7700,1.0,0.14285714285714285,0.6666666666666666
8302,1.0,0.3333333333333333,0.0
585,1.0,0.25,1.0
6110,1.0,0.10344827586206896,0.25
4991,1.0,0.10526315789473684,0.0
5934,1.0,0.1,1.0
7590,1.0,0.15384615384615385,0.3333333333333333
3542,1.0,0.14285714285714285,1.0
5846,1.0,0.13333333333333333,0.0
7791,1.0,0.25,0.0
4709,1.0,0.15,0.75
5109,1.0,0.0625,0.0
5827,1.0,0.1111111111111111,0.0
9749,1.0,0.13333333333333333,1.0
5678,1.0,0.06060606060606061,0.25
1357,1.0,0.0,0.0
6003,1.0,0.1111111111111111,0.5
790,1.0,0.25,0.0
9937,1.0,0.2857142857142857,0.0
4752,1.0,0.11764705882352941,0.25
2516,1.0,0.16666666666666666,0.0
7758,1.0,0.1,0.0
6376,1.0,0.14285714285714285,1.0
9034,1.0,0.1,0.6666666666666666
3085,1.0,0.1875,1.0
8332,1.0,0.16666666666666666,0.6666666666666666
4884,1.0,0.25,1.0
9677,1.0,0.0,0.0
8252,1.0,0.15,0.3333333333333333
577,1.0,0.09090909090909091,0.0
3849,1.0,0.0,0.0
4584,1.0,0.1,0.3333333333333333
3184,1.0,0.125,0.6666666666666666
3505,1.0,0.041666666666666664,0.0
905,1.0,0.09090909090909091,0.0
1266,1.0,0.17647058823529413,0.6666666666666666
9019,1.0,0.2,0.0
1575,1.0,0.15384615384615385,0.5
7105,1.0,0.18181818181818182,0.0
4971,1.0,0.2857142857142857,0.0
7718,1.0,0.1,0.5
5693,1.0,0.14285714285714285,0.5
5805,1.0,0.3,0.5
9881,1.0,0.0,0.0
2113,1.0,0.25,0.0
285,1.0,0.125,0.6666666666666666
716,1.0,0.25,0.0
9098,1.0,0.25,0.0
1099,1.0,0.25,0.0
6616,1.0,0.3,0.0
1589,1.0,0.16666666666666666,0.75
8660,1.0,0.2857142857142857,0.0
9735,1.0,0.1111111111111111,0.3333333333333333
9050,1.0,0.2857142857142857,1.0
678,1.0,0.0,1.0
6718,1.0,0.15789473684210525,0.3333333333333333
7034,1.0,0.1,0.0
6261,1.0,0.11764705882352941,0.0
3717,1.0,0.15384615384615385,1.0
4722,1.0,0.25,0.0
8199,1.0,0.1111111111111111,0.0
1974,1.0,0.16666666666666666,1.0
6523,1.0,0.125,0.0
1525,1.0,0.2,0.0
6645,1.0,0.17647058823529413,0.5
302,1.0,0.2222222222222222,1.0
3957,1.0,0.15384615384615385,1.0
504,1.0,0.11764705882352941,0.0
5884,1.0,0.0,0.0
7941,1.0,0.1111111111111111,0.0
2032,1.0,0.2857142857142857,0.0
3551,1.0,0.14285714285714285,2.0
6013,1.0,0.16666666666666666,0.6666666666666666
3694,1.0,0.0,0.0
4973,1.0,0.3333333333333333,0.0
47,1.0,0.3333333333333333,0.0
9284,1.0,0.14285714285714285,0.0
6705,1.0,0.14285714285714285,0.0
7549,1.0,0.4,0.3333333333333333
958,1.0,0.16666666666666666,0.0
6589,1.0,0.4,0.0
5034,1.0,0.0,0.0
3892,1.0,0.25,0.0
1439,1.0,0.3333333333333333,0.0
6160,1.0,0.15384615384615385,0.5
9040,1.0,0.1111111111111111,0.0
931,1.0,0.0,0.0
1563,1.0,0.0,0.0
5604,1.0,0.17647058823529413,0.75
5777,1.0,0.17391304347826086,0.25
2195,1.0,0.25,0.0
672,1.0,0.25,0.0
36,1.0,0.2,0.3333333333333333
8083,1.0,0.2857142857142857,0.0
7610,1.0,0.2727272727272727,1.0
9226,1.0,0.15789473684210525,0.3333333333333333
9218,1.0,0.16666666666666666,0.0
2177,1.0,0.1111111111111111,1.0
3795,1.0,0.14285714285714285,1.0
3865,1.0,0.1,0.5
7949,1.0,0.2,0.5
9335,1.0,0.2222222222222222,0.0
3508,1.0,0.125,0.0
3915,1.0,0.08333333333333333,0.0
5567,1.0,0.2857142857142857,0.0
3766,1.0,0.0,0.0
7526,1.0,0.11764705882352941,0.5
1504,1.0,0.16666666666666666,0.0
2512,1.0,0.125,0.0
8320,1.0,0.06666666666666667,0.0
5611,1.0,0.17647058823529413,0.6666666666666666
8103,1.0,0.09090909090909091,1.0
4795,1.0,0.3333333333333333,0.0
8581,1.0,0.15384615384615385,0.0
538,1.0,0.18181818181818182,1.0
1707,1.0,0.08333333333333333,0.5
7675,1.0,0.0,0.0
6529,1.0,0.05263157894736842,0.0
8236,1.0,0.0,0.0
3710,1.0,0.15,0.3333333333333333
3080,1.0,0.2857142857142857,0.0
3891,1.0,0.13043478260869565,0.0
3222,1.0,0.125,0.0
8231,1.0,0.0,0.0
1596,1.0,0.14285714285714285,0.0
7924,1.0,0.18181818181818182,0.0
407,1.0,0.1875,0.6666666666666666
1166,1.0,0.3333333333333333,0.0
8213,1.0,0.1111111111111111,1.0
5501,1.0,0.0,0.0
6225,1.0,0.15,0.75
736,1.0,0.2,0.5
1746,1.0,0.16666666666666666,0.0
913,0.0,0.0,0.0
2005,1.0,0.16666666666666666,0.0
5958,1.0,0.13043478260869565,0.4
6151,1.0,0.07142857142857142,0.0
7854,1.0,0.14285714285714285,0.0
3008,1.0,0.18181818181818182,0.0
9348,1.0,0.1111111111111111,0.0
1405,1.0,0.2,1.0
4699,1.0,0.11538461538461539,0.75
4748,1.0,0.0,0.0
3621,1.0,0.13333333333333333,0.5
5861,1.0,0.09090909090909091,1.0
9648,1.0,0.25,1.0
3590,1.0,0.15384615384615385,1.0
9238,1.0,0.14814814814814814,0.6666666666666666
8638,1.0,0.15384615384615385,0.0
3724,1.0,0.1111111111111111,0.0
8805,1.0,0.3333333333333333,0.0
4726,1.0,0.3333333333333333,1.0
2001,1.0,0.08333333333333333,0.0
6228,1.0,0.17647058823529413,0.0
980,1.0,0.125,0.0
9588,1.0,0.18181818181818182,0.5
3150,1.0,0.17647058823529413,0.25
4907,1.0,0.16666666666666666,0.0
9783,1.0,0.125,0.0
1195,1.0,0.07692307692307693,0.0
3032,1.0,0.1111111111111111,1.0
753,1.0,0.11764705882352941,0.25
752,1.0,0.25,0.0
353,1.0,0.17647058823529413,0.6666666666666666
7042,1.0,0.13333333333333333,0.3333333333333333
1524,1.0,0.2857142857142857,0.0
859,1.0,0.125,1.0
5564,1.0,0.18181818181818182,1.0
6184,1.0,0.15,0.3333333333333333
3926,1.0,0.5,0.0
1202,1.0,0.1111111111111111,1.0
9222,1.0,0.0,0.0
6307,1.0,0.2,0.0
1437,1.0,0.2857142857142857,0.0
2596,1.0,0.125,0.0
1365,1.0,0.23076923076923078,0.5
7005,1.0,0.10526315789473684,0.0
6394,1.0,0.0,0.0
6507,1.0,0.16666666666666666,0.0
1903,1.0,0.2,0.3333333333333333
4619,1.0,0.11764705882352941,0.5
7910,1.0,0.2,0.3333333333333333
989,1.0,0.09090909090909091,0.0
8327,1.0,0.1111111111111111,0.0
1402,1.0,0.15,0.3333333333333333
1857,1.0,0.2222222222222222,0.0
3667,1.0,0.1,0.5
8705,1.0,0.08,0.0
8663,1.0,0.06666666666666667,0.0
1104,1.0,0.14285714285714285,0.0
679,1.0,0.058823529411764705,0.0
9434,1.0,0.1875,0.5
380,1.0,0.125,0.5
8729,1.0,0.25,0.5
4683,1.0,0.0,0.0
7571,1.0,0.16666666666666666,1.0
6142,1.0,0.05555555555555555,0.0
843,1.0,0.25,1.0
9309,1.0,0.125,0.3333333333333333
8109,1.0,0.2857142857142857,0.0
7754,1.0,0.14285714285714285,0.0
162,1.0,0.0,1.0
6441,1.0,0.18181818181818182,0.3333333333333333
8439,1.0,0.15384615384615385,0.0
6074,1.0,0.2857142857142857,0.0
856,1.0,0.1,1.0
9070,1.0,0.2857142857142857,0.0
4739,1.0,0.125,1.0
6043,1.0,0.06666666666666667,0.0
4517,1.0,0.25,0.5
3520,1.0,0.0,0.0
4579,1.0,0.125,0.0
6262,1.0,0.0,0.0
9243,1.0,0.2,0.0
6620,1.0,0.2727272727272727,0.0
708,1.0,0.16666666666666666,0.0
116,1.0,0.25,0.0
5589,1.0,0.2222222222222222,0.0
9611,1.0,0.2222222222222222,0.5
1648,1.0,0.1,0.0
5966,1.0,0.15384615384615385,0.5
703,1.0,0.25,0.0
602,1.0,0.08333333333333333,0.5
3944,1.0,0.10526315789473684,0.6666666666666666
6463,1.0,0.1111111111111111,0.0
7599,1.0,0.18181818181818182,0.0
650,1.0,0.21428571428571427,0.3333333333333333
7029,1.0,0.08333333333333333,0.3333333333333333
9455,1.0,0.21052631578947367,0.0
6728,1.0,0.12,0.75
5111,1.0,0.07692307692307693,0.3333333333333333
4609,1.0,0.09090909090909091,0.3333333333333333
8608,1.0,0.25,0.5
6159,1.0,0.06896551724137931,0.3333333333333333
9421,1.0,0.10714285714285714,0.0
16,1.0,0.11764705882352941,1.0
4549,1.0,0.15384615384615385,0.0
183,1.0,0.15384615384615385,0.6666666666666666
3144,1.0,0.10714285714285714,0.3333333333333333
288,1.0,0.1111111111111111,0.0
3873,1.0,0.14285714285714285,0.0
5523,1.0,0.21052631578947367,2.0
1666,1.0,0.125,0.0
6405,1.0,0.07692307692307693,0.0
3912,1.0,0.1111111111111111,1.0
939,1.0,0.15789473684210525,0.0
8070,1.0,0.125,0.0
358,1.0,0.3333333333333333,0.0
7688,1.0,0.2,0.3333333333333333
9960,1.0,0.13333333333333333,0.0
1102,1.0,0.16666666666666666,0.0
7658,1.0,0.14285714285714285,1.0
7701,1.0,0.14285714285714285,0.3333333333333333
6283,1.0,0.125,0.0
1533,1.0,0.125,1.0
5810,1.0,0.0,0.0
1859,1.0,0.2857142857142857,1.0
9109,1.0,0.15789473684210525,0.3333333333333333
150,1.0,0.14285714285714285,0.0
8264,1.0,0.13333333333333333,0.5
247,1.0,0.1,0.5
2172,1.0,0.16666666666666666,0.5
1121,1.0,0.11764705882352941,0.0
4063,1.0,0.11538461538461539,0.6666666666666666
9330,1.0,0.08333333333333333,0.0
4963,1.0,0.0,0.0
627,1.0,0.14285714285714285,0.0
9479,1.0,0.0,0.0
7095,1.0,0.1111111111111111,0.0
9675,1.0,0.25,0.0
8596,1.0,0.0,0.0
1020,1.0,0.0,0.0
4855,1.0,0.125,0.6666666666666666
2200,1.0,0.0,0.0
7694,1.0,0.2,0.4
3976,1.0,0.14285714285714285,0.0
3225,1.0,0.06451612903225806,0.0
6484,1.0,0.23529411764705882,0.6666666666666666
9357,1.0,0.09523809523809523,0.6666666666666666
7553,1.0,0.14285714285714285,1.0
6209,1.0,0.14285714285714285,1.3333333333333333
5691,1.0,0.0,0.0
904,1.0,0.0,0.0
6456,1.0,0.0,0.0
3218,1.0,0.2,0.0
9089,1.0,0.18181818181818182,0.0
4942,1.0,0.06666666666666667,0.75
8526,1.0,0.2,0.0
3245,1.0,0.2857142857142857,0.0
3127,1.0,0.15789473684210525,0.3333333333333333
5112,1.0,0.15384615384615385,0.6666666666666666
1346,1.0,0.15384615384615385,0.3333333333333333
6309,1.0,0.16666666666666666,0.6666666666666666
6041,1.0,0.16666666666666666,1.0
9716,1.0,0.13333333333333333,0.6666666666666666
9862,1.0,0.08333333333333333,0.0
7914,1.0,0.125,0.3333333333333333
6454,1.0,0.125,0.0
8604,1.0,0.2,0.0
799,1.0,0.13333333333333333,1.0
1004,1.0,0.18181818181818182,0.0
687,1.0,0.3,0.0
7812,1.0,0.18181818181818182,0.0
783,1.0,0.043478260869565216,1.0
2523,1.0,0.15384615384615385,1.0
8349,1.0,0.18181818181818182,0.0
8755,1.0,0.15384615384615385,0.0
6305,1.0,0.14285714285714285,1.0
4846,1.0,0.15384615384615385,0.0
9767,1.0,0.06451612903225806,0.5
5058,1.0,0.16666666666666666,0.0
637,1.0,0.2727272727272727,0.5
7819,1.0,0.0,0.0
6735,1.0,0.0,0.0
1366,1.0,0.125,0.6666666666666666
1630,1.0,0.09090909090909091,0.0
4735,1.0,0.14285714285714285,0.0
8354,1.0,0.10526315789473684,1.0
1815,1.0,0.2222222222222222,0.0
7098,1.0,0.16666666666666666,0.5
176,1.0,0.11538461538461539,0.5
6556,1.0,0.25,0.0
6739,1.0,0.07142857142857142,0.0
1770,1.0,0.06666666666666667,0.0
6424,1.0,0.2222222222222222,0.5
1071,1.0,0.07692307692307693,0.25
3690,1.0,0.11764705882352941,0.0
6442,1.0,0.125,0.5
5082,1.0,0.0,0.0
1677,1.0,0.13333333333333333,0.6666666666666666
7690,1.0,0.16666666666666666,0.5
5535,1.0,0.125,1.0
8164,1.0,0.14285714285714285,0.0
6126,1.0,0.10526315789473684,0.0
6235,1.0,0.125,0.6666666666666666
3855,1.0,0.07692307692307693,0.0
4680,1.0,0.0,0.0
3534,1.0,0.11764705882352941,1.0
4787,1.0,0.2,0.0
6191,1.0,0.0,1.0
23,1.0,0.1111111111111111,0.0
5808,1.0,0.2,0.0
6393,1.0,0.13793103448275862,0.6
9629,1.0,0.0,0.0
2560,1.0,0.0,0.0
709,1.0,0.2857142857142857,0.0
6558,1.0,0.0,0.0
4948,1.0,0.125,0.3333333333333333
4914,1.0,0.13333333333333333,0.8
8774,1.0,0.16666666666666666,0.0
4,1.0,0.2,0.0
372,1.0,0.13333333333333333,0.5
4639,1.0,0.11764705882352941,1.0
1858,1.0,0.25,0.0
490,1.0,0.09090909090909091,0.0
4830,1.0,0.16666666666666666,0.0
2600,1.0,0.1111111111111111,0.0
882,1.0,0.0,0.0
5991,1.0,0.2,1.0
688,1.0,0.0,0.0
9897,1.0,0.16666666666666666,0.0
3964,1.0,0.0,0.0
747,1.0,0.08333333333333333,0.0
8421,1.0,0.125,1.0
6120,1.0,0.08333333333333333,0.25
8343,1.0,0.14285714285714285,1.0
8119,1.0,0.16666666666666666,0.3333333333333333
8085,1.0,0.1,0.0
8217,1.0,0.1111111111111111,0.0
3759,1.0,0.125,0.5
9248,1.0,0.13333333333333333,1.0
6465,1.0,0.1,0.0
7535,1.0,0.13333333333333333,0.5
8804,1.0,0.15384615384615385,0.3333333333333333
9942,1.0,0.1111111111111111,0.0
6427,1.0,0.125,0.0
2143,1.0,0.25,0.0
2073,1.0,0.125,0.0
1461,1.0,0.0,1.0
5971,1.0,0.06666666666666667,0.25
9956,1.0,0.125,0.0
9672,1.0,0.13333333333333333,0.5
1286,1.0,0.1,0.25
1106,1.0,0.1111111111111111,0.0
7044,1.0,0.0,0.0
8358,1.0,0.125,0.0
6553,1.0,0.1,0.5
832,1.0,0.14285714285714285,1.0
5905,1.0,0.1875,0.75
1851,1.0,0.2,0.0
9219,1.0,0.0,1.0
3573,1.0,0.15789473684210525,1.0
222,1.0,0.16666666666666666,0.75
1924,1.0,0.15789473684210525,0.3333333333333333
7118,1.0,0.1111111111111111,0.4
8823,1.0,0.2,0.5
1812,1.0,0.09090909090909091,0.0
218,1.0,0.15,0.75
6047,1.0,0.25,0.5
675,1.0,0.1111111111111111,0.25
7529,1.0,0.23529411764705882,0.3333333333333333
7876,1.0,0.13333333333333333,0.0
9101,1.0,0.25,0.0
6363,1.0,0.13333333333333333,0.6666666666666666
4944,1.0,0.0625,0.5
7104,1.0,0.09090909090909091,0.0
5027,1.0,0.13333333333333333,0.0
3099,1.0,0.1,0.0
6001,1.0,0.25,0.0
824,1.0,0.09090909090909091,0.3333333333333333
518,1.0,0.15151515151515152,0.4
5856,1.0,0.1111111111111111,0.0
3523,1.0,0.17647058823529413,0.6666666666666666
11,1.0,0.07142857142857142,0.0
3087,1.0,0.12903225806451613,0.0
9689,1.0,0.0,0.0
39,1.0,0.2,0.0
7089,1.0,0.0,0.0
951,1.0,0.0,0.0
3656,1.0,0.2222222222222222,0.0
5756,1.0,0.08333333333333333,0.0
1854,1.0,0.2,0.0
643,1.0,0.17391304347826086,0.75
6045,1.0,0.2727272727272727,0.0
5592,1.0,0.11764705882352941,0.6666666666666666
3869,1.0,0.0,0.0
5727,1.0,0.037037037037037035,0.0
9852,1.0,0.18181818181818182,0.5
8158,1.0,0.14285714285714285,1.0
8072,1.0,0.0,0.0
1823,1.0,0.1111111111111111,0.6666666666666666
9909,1.0,0.0,0.0
8548,1.0,0.2222222222222222,0.5
8328,1.0,0.10526315789473684,0.3333333333333333
5779,1.0,0.2222222222222222,0.0
7763,1.0,0.18181818181818182,1.0
7879,1.0,0.07692307692307693,0.0
157,1.0,0.2222222222222222,2.0
7065,1.0,0.25,0.0
1111,1.0,0.13333333333333333,0.6666666666666666
1227,1.0,0.11538461538461539,0.3333333333333333
1536,1.0,0.2,0.5
1576,1.0,0.08333333333333333,0.0
571,1.0,0.125,0.0
7861,1.0,0.11764705882352941,0.0
569,1.0,0.2727272727272727,0.3333333333333333
4525,1.0,0.3,0.5
9725,1.0,0.2857142857142857,0.5
6637,1.0,0.2222222222222222,0.5
9154,1.0,0.3333333333333333,0.0
4518,1.0,0.2,0.3333333333333333
6279,1.0,0.15,0.75
1232,1.0,0.1,0.3333333333333333
6581,1.0,0.14285714285714285,1.0
1650,1.0,0.25,0.0
3871,1.0,0.0,1.0
9984,1.0,0.11764705882352941,1.0
9004,1.0,0.375,0.0
9833,1.0,0.14285714285714285,1.0
7048,1.0,0.14285714285714285,0.0
1816,1.0,0.0,0.0
2519,1.0,0.125,0.5
5680,1.0,0.11764705882352941,0.5
7051,1.0,0.13333333333333333,0.0
7679,1.0,0.14285714285714285,1.0
1237,1.0,0.125,0.3333333333333333
334,1.0,0.10526315789473684,0.3333333333333333
5825,1.0,0.2857142857142857,0.0
8400,1.0,0.1875,0.6666666666666666
3046,1.0,0.3333333333333333,0.5
5940,1.0,0.16666666666666666,0.0
7036,1.0,0.08333333333333333,0.0
1908,1.0,0.1,0.0
6453,1.0,0.0,1.0
6542,1.0,0.14285714285714285,0.3333333333333333
2058,1.0,0.3333333333333333,0.0
1745,1.0,0.23076923076923078,1.0
9822,1.0,0.2,0.0
7756,1.0,0.14285714285714285,0.6666666666666666
4685,1.0,0.1111111111111111,0.5
6351,1.0,0.2,0.5
4896,1.0,0.11764705882352941,0.25
7013,1.0,0.15384615384615385,0.5
1840,1.0,0.2,0.0
7556,1.0,0.2857142857142857,0.0
5965,1.0,0.11538461538461539,0.6666666666666666
3619,1.0,0.13333333333333333,1.0
8002,1.0,0.25,0.5
2117,1.0,0.2,0.0
7724,1.0,0.045454545454545456,0.5
1192,1.0,0.12,0.6666666666666666
8028,1.0,0.2222222222222222,1.0
1216,1.0,0.1111111111111111,0.6666666666666666
2589,1.0,0.0,0.0
188,1.0,0.5,0.0
9640,1.0,0.0,0.0
1109,1.0,0.15384615384615385,1.0
9537,1.0,0.0,0.0
3252,1.0,0.125,0.0
600,1.0,0.0,0.0
4862,1.0,0.12,0.3333333333333333
9825,1.0,0.0,0.0
1472,1.0,0.125,0.3333333333333333
6085,1.0,0.045454545454545456,0.25
9351,1.0,0.2222222222222222,0.0
8022,1.0,0.10526315789473684,0.5
4967,1.0,0.21739130434782608,0.3333333333333333
1847,1.0,0.25,0.0
7714,1.0,0.0,0.0
7915,1.0,0.13333333333333333,0.6666666666666666
59,1.0,0.1111111111111111,0.3333333333333333
745,1.0,0.2222222222222222,1.0
9106,1.0,0.13333333333333333,0.3333333333333333
9367,1.0,0.16666666666666666,1.0
7607,1.0,0.25,1.0
